account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC000883,Comercial Sanchez Garcia Chile,883,Retail,Enterprise,Av. Ejercito 1543,Tacna,Tacna,23001,Prospect,181458786,500,2021-07-14
ACC000884,Sierra Garcia S.R.L.,884,Hospitality,Enterprise,Av. Valparaiso 567,Iquique,Iquique,16001,Customer,5289583,10,2020-03-25
ACC000885,Servicios Costa Martinez Chile,885,Education,Public Sector,Av. Primavera 1530,Antofagasta,Antofagasta,14001,Customer,8470606,10,2022-08-13
ACC000886,Lopez Sol Holdings,886,Financial Services,SMB,Paseo de la Republica 685,Santiago,Santiago,15001,Customer,13371105,2500,2020-03-24
ACC000887,Empresa Inca Garcia S.A.,887,Hospitality,SMB,Av. Valparaiso 1565,San Borja,Santiago,15037,Customer,31790956,1000,2020-10-09
ACC000888,Corporacion Chile Sur Holdings,888,Retail,Enterprise,Calle Las Begonias 883,Temuco,Temuco,20001,Customer,161123150,500,2020-03-06
ACC000889,Grupo Fernandez Chile S.A.C.,889,Healthcare,Enterprise,Av. Angamos 1592,Copiapo,Copiapo,13001,Customer,307745595,2500,2023-10-22
ACC000890,Sierra Regional Chile,890,Construction,Enterprise,Calle Las Begonias 1969,Puno,Puno,21001,Customer,5088439,100,2023-07-10
ACC000891,Comercial Norte Sanchez S.A.,891,Real Estate,Enterprise,Av. Brasil 1709,Valparaiso,Valparaiso,04001,Customer,7958093,25,2022-05-25
ACC000892,Garcia Inca Holdings,892,Healthcare,Public Sector,Av. Ejercito 1638,Valparaiso,Valparaiso,04001,Partner,5173262,10,2023-04-03
ACC000893,Continental Sol Group,893,Manufacturing,SMB,Av. Angamos 1244,Iquique,Iquique,16001,Customer,7864626,100,2022-07-31
ACC000894,Servicios Rodriguez Sur S.A.C.,894,Retail,SMB,Av. La Encalada 1748,Surco,Santiago,15038,Partner,46844905,50,2024-11-05
ACC000895,Corporacion Continental Fernandez Chile,895,Charity,SMB,Calle Las Begonias 1530,Vina del Mar,Vina del Mar,07001,Partner,402512169,2500,2020-10-06
ACC000896,Comercial Norte Sol S.A.C.,896,Transport & Logistics,Enterprise,Av. Javier Prado 509,Puno,Puno,21001,Customer,40791926,500,2020-01-01
ACC000897,Regional Torres S.A.C.,897,Construction,SMB,Av. Javier Prado 1744,Rancagua,Rancagua,12001,Prospect,114881462,500,2020-09-06
ACC000898,Corporacion Sanchez Oriente Chile,898,Insurance,Enterprise,Jr. Concepcion 1817,Rancagua,Rancagua,12001,Customer,104217961,500,2024-08-03
ACC000899,Inversiones Central Chile Group,899,Transport & Logistics,SMB,Av. Valparaiso 1159,Rancagua,Rancagua,12001,Customer,168045079,5000,2022-01-22
ACC000900,Comercial Sanchez Gonzalez S.A.,900,Real Estate,SMB,Av. Benavides 1083,Surco,Santiago,15038,Customer,307907446,2500,2020-01-23
ACC000901,Empresa Norte Lopez del Chile,901,Media & Entertainment,Enterprise,Jr. Puno 648,Puno,Puno,21001,Customer,2756077,25,2022-10-22
ACC000902,Inversiones Chile Garcia Chile,902,Transport & Logistics,Enterprise,Av. Primavera 1039,Santiago,Santiago,15001,Partner,5792359,50,2024-01-04
ACC000903,Grupo Sol Costa Group,903,Technology,Enterprise,Jr. Concepcion 311,Santiago,Santiago,15001,Partner,39157319,250,2024-05-07
ACC000904,Servicios Nacional Oriente S.R.L.,904,Technology,Enterprise,Jr. Puno 1675,Miraflores,Santiago,15074,Customer,462430757,10000,2020-11-21
ACC000905,Inversiones Pacifico Andina E.I.R.L.,905,Legal Services,SMB,Av. Ejercito 830,Santiago,Santiago,15001,Customer,113101618,5000,2020-05-11
ACC000906,Grupo Sierra Central S.A.C.,906,Hospitality,SMB,Jr. Puno 1558,Concepcion,Concepcion,08001,Customer,98451639,1000,2020-08-08
ACC000907,Corporacion Sur Central S.A.,907,Hospitality,Enterprise,Av. La Encalada 1727,Antofagasta,Antofagasta,14001,Customer,70531267,1000,2024-02-28
ACC000908,Nacional Martinez S.R.L.,908,Construction,Enterprise,Jr. de la Union 599,Miraflores,Santiago,15074,Customer,187850,25,2024-05-04
ACC000909,Comercial Norte Sol S.R.L.,909,Healthcare,SMB,Jr. Concepcion 396,Copiapo,Copiapo,13001,Prospect,273891949,1000,2021-12-31
ACC000910,Industrias Lopez Garcia S.A.,910,Transport & Logistics,SMB,Av. La Encalada 782,Vina del Mar,Vina del Mar,07001,Customer,59177256,250,2022-10-18
ACC000911,Comercial Lopez Sol Holdings,911,Transport & Logistics,SMB,Jr. Concepcion 1912,Santiago,Santiago,15001,Customer,52376030,2500,2020-06-02
ACC000912,Industrias Sanchez Torres S.A.,912,Manufacturing,Enterprise,Av. Brasil 915,Iquique,Iquique,16001,Customer,317873610,2500,2021-06-22
ACC000913,Inversiones Lopez Sierra del Chile,913,Healthcare,Public Sector,Av. Brasil 1314,Valparaiso,Valparaiso,04001,Partner,5629924,5,2021-04-27
ACC000914,Pacifico Torres Holdings,914,Construction,Enterprise,Av. Benavides 342,Santiago,Santiago,15001,Partner,48268297,5000,2022-09-07
ACC000915,Empresa Sierra Sanchez Holdings,915,Financial Services,Enterprise,Av. La Encalada 1334,Temuco,Temuco,20001,Customer,71137554,500,2020-04-23
ACC000916,Empresa Torres Continental E.I.R.L.,916,Legal Services,SMB,Av. La Encalada 576,Puno,Puno,21001,Customer,6594876,50,2023-11-25
ACC000917,Empresa Sur Nacional S.A.C.,917,Charity,SMB,Av. Ejercito 379,San Isidro,Santiago,15036,Customer,127178740,500,2021-05-02
ACC000918,Servicios Torres Rodriguez del Chile,918,Hospitality,Enterprise,Av. Angamos 288,Copiapo,Copiapo,13001,Customer,44015039,5000,2021-01-04
ACC000919,Empresa Selva Norte Group,919,Hospitality,SMB,Paseo de la Republica 1119,Temuco,Temuco,20001,Prospect,358037088,250,2023-09-06
ACC000920,Grupo Sanchez Lopez S.A.C.,920,Construction,SMB,Av. Angamos 1782,Surco,Santiago,15038,Customer,9351054,25,2024-11-14
ACC000921,Inversiones Pacifico Sol Holdings,921,Legal Services,SMB,Av. Primavera 1347,Rancagua,Rancagua,12001,Partner,8257211,25,2020-06-09
ACC000922,Industrias Costa Lopez del Chile,922,Transport & Logistics,Enterprise,Av. Valparaiso 736,Copiapo,Copiapo,13001,Customer,379919472,2500,2023-08-24
ACC000923,Nacional Rodriguez E.I.R.L.,923,Transport & Logistics,SMB,Av. Benavides 958,Rancagua,Rancagua,12001,Partner,19229579,250,2022-02-25
ACC000924,Empresa Norte Inca S.R.L.,924,Healthcare,SMB,Av. Primavera 1008,Temuco,Temuco,20001,Prospect,290879432,250,2023-09-14
ACC000925,Corporacion Gonzalez Lopez Group,925,Real Estate,SMB,Paseo de la Republica 300,Temuco,Temuco,20001,Partner,238042782,2500,2024-05-21
ACC000926,Industrias Oriente Rodriguez Group,926,Transport & Logistics,Enterprise,Av. La Encalada 1445,Santiago,Santiago,15001,Prospect,163706827,2500,2020-11-28
ACC000927,Garcia Sol del Chile,927,Healthcare,SMB,Av. Angamos 276,Miraflores,Santiago,15074,Customer,9681176,50,2020-03-20
ACC000928,Grupo Sanchez Selva S.R.L.,928,Manufacturing,SMB,Jr. de la Union 1674,Miraflores,Santiago,15074,Customer,453823975,1000,2024-10-01
ACC000929,Grupo Garcia Sol S.A.C.,929,IT Reseller,Partner,Av. Valparaiso 128,Santiago,Santiago,15001,Customer,6955353,5,2023-04-01
ACC000930,Servicios Inca Rodriguez Chile,930,Recruitment,SMB,Jr. Concepcion 1857,San Isidro,Santiago,15036,Prospect,2234439,10,2023-07-14
ACC000931,Empresa Andina Oriente Chile,931,Telecommunications,Partner,Av. Larco 1235,Temuco,Temuco,20001,Customer,803897,100,2024-01-09
ACC000932,Comercial Chile Inca Chile,932,Professional Services,Enterprise,Jr. Concepcion 1675,Surco,Santiago,15038,Customer,39303349,500,2022-11-04
ACC000933,Servicios Nacional Inca E.I.R.L.,933,Technology,SMB,Av. Benavides 1822,Tacna,Tacna,23001,Prospect,4849368,10,2020-02-20
ACC000934,Empresa Pacifico Sanchez del Chile,934,Telecommunications,Partner,Av. Brasil 307,Miraflores,Santiago,15074,Customer,6279080,5,2021-08-18
ACC000935,Grupo Rodriguez Sur Holdings,935,Real Estate,Enterprise,Av. Primavera 890,Copiapo,Copiapo,13001,Customer,67678383,5000,2024-08-28
ACC000936,Servicios Continental Sol del Chile,936,Technology,Enterprise,Av. Larco 562,Puno,Puno,21001,Partner,9297823,50,2023-01-08
ACC000937,Empresa Costa Regional Holdings,937,Telecommunications,Partner,Av. Larco 718,Surco,Santiago,15038,Customer,82258186,1000,2024-09-08
ACC000938,Corporacion Sol Lopez S.R.L.,938,Technology,Enterprise,Av. La Encalada 165,Puno,Puno,21001,Customer,7565986,50,2022-01-11
ACC000939,Industrias Central Regional S.R.L.,939,Local Government,Public Sector,Av. Ejercito 1083,Iquique,Iquique,16001,Customer,9651977,10,2023-01-06
ACC000940,Servicios Chile Sur S.A.C.,940,Manufacturing,Enterprise,Av. Larco 1825,Surco,Santiago,15038,Customer,119656632,5000,2022-10-31
ACC000941,Comercial Selva Sanchez Group,941,Technology,Enterprise,Av. Primavera 495,Miraflores,Santiago,15074,Customer,158868607,5000,2024-03-01
ACC000942,Corporacion Chile Sanchez S.R.L.,942,Manufacturing,Enterprise,Av. Ejercito 1949,Copiapo,Copiapo,13001,Prospect,490471101,2500,2021-12-26
ACC000943,Comercial Costa Chile Holdings,943,Legal Services,SMB,Av. Javier Prado 437,Antofagasta,Antofagasta,14001,Partner,38929768,500,2020-05-31
ACC000944,Empresa Regional Fernandez S.A.C.,944,Insurance,Enterprise,Jr. Concepcion 1731,Rancagua,Rancagua,12001,Customer,59244693,500,2020-11-07
ACC000945,Comercial Regional Sol del Chile,945,Charity,SMB,Av. Javier Prado 1211,Tacna,Tacna,23001,Customer,3996735,25,2022-10-07
ACC000946,Corporacion Pacifico Central S.A.,946,NHS Trust,Public Sector,Av. Larco 103,San Isidro,Santiago,15036,Customer,2502439,5,2024-07-25
ACC000947,Inversiones Lopez Andina S.A.C.,947,Legal Services,SMB,Av. Ejercito 525,Tacna,Tacna,23001,Customer,54450909,500,2021-08-12
ACC000948,Inversiones Sol Gonzalez S.A.,948,Construction,SMB,Av. Angamos 1935,Valparaiso,Valparaiso,04001,Customer,2465639,5,2021-02-27
ACC000949,Corporacion Sierra Pacifico S.A.,949,IT Reseller,Partner,Av. Benavides 662,Cayma,Valparaiso,04006,Prospect,451947446,250,2022-01-26
ACC000950,Empresa Inca Norte S.A.,950,Construction,SMB,Av. Valparaiso 270,Antofagasta,Antofagasta,14001,Customer,243588151,2500,2022-10-07
ACC000951,Servicios Garcia Rodriguez S.R.L.,951,Hospitality,SMB,Av. Brasil 857,Iquique,Iquique,16001,Customer,2729445,100,2021-11-17
ACC000952,Inversiones Chile Central S.A.,952,Charity,SMB,Av. El Sol 185,Rancagua,Rancagua,12001,Customer,8845909,25,2021-01-24
ACC000953,Corporacion Continental Lopez Group,953,Education,Enterprise,Calle Las Begonias 1028,San Borja,Santiago,15037,Partner,33014725,25,2024-02-11
ACC000954,Sur Sanchez Chile,954,Construction,SMB,Calle Las Begonias 757,Antofagasta,Antofagasta,14001,Partner,333144731,500,2023-12-25
ACC000955,Grupo Fernandez Torres Group,955,Professional Services,SMB,Calle Las Begonias 209,Iquique,Iquique,16001,Customer,5134852,10,2024-11-27
ACC000956,Costa Nacional S.A.,956,Transport & Logistics,SMB,Jr. de la Union 1068,Rancagua,Rancagua,12001,Customer,230267825,2500,2021-10-28
ACC000957,Chile Nacional S.R.L.,957,Transport & Logistics,Enterprise,Paseo de la Republica 1193,Iquique,Iquique,16001,Prospect,141311746,5000,2023-11-08
ACC000958,Corporacion Inca Nacional Chile,958,IT Reseller,Partner,Jr. Puno 490,Concepcion,Concepcion,08001,Customer,120388467,5000,2024-07-14
ACC000959,Comercial Andina Torres S.A.C.,959,Media & Entertainment,Enterprise,Jr. de la Union 1898,Santiago,Santiago,15001,Prospect,3812966,100,2024-11-28
ACC000960,Servicios Nacional Regional S.A.C.,960,Healthcare,Public Sector,Av. La Encalada 1200,San Borja,Santiago,15037,Prospect,1614189,25,2021-12-23
ACC000961,Empresa Sanchez Nacional Holdings,961,Charity,SMB,Av. El Sol 1209,Temuco,Temuco,20001,Partner,48672118,25,2021-08-17
ACC000962,Corporacion Costa Gonzalez Group,962,Healthcare,SMB,Av. Benavides 1229,Vina del Mar,Vina del Mar,07001,Partner,34155049,100,2024-06-08
ACC000963,Inversiones Rodriguez Fernandez del Chile,963,Healthcare,Public Sector,Calle Las Begonias 399,Miraflores,Santiago,15074,Prospect,75433806,10000,2024-11-30
ACC000964,Inversiones Andina Sanchez Holdings,964,Retail,Enterprise,Av. Javier Prado 1132,Rancagua,Rancagua,12001,Customer,1703174,100,2024-06-11
ACC000965,Inversiones Nacional Martinez E.I.R.L.,965,Legal Services,SMB,Av. Larco 1384,San Borja,Santiago,15037,Prospect,3500182,5,2021-06-25
ACC000966,Grupo Chile Torres Chile,966,Technology,SMB,Av. Brasil 1741,Santiago,Santiago,15001,Customer,9045677,100,2021-05-15
ACC000967,Costa Lopez E.I.R.L.,967,Construction,SMB,Jr. Concepcion 127,Iquique,Iquique,16001,Prospect,3994252,50,2022-01-27
ACC000968,Andina Gonzalez Group,968,Manufacturing,SMB,Av. El Sol 1358,Iquique,Iquique,16001,Prospect,323584316,500,2020-06-20
ACC000969,Servicios Selva Torres Chile,969,Technology,Enterprise,Jr. Puno 1251,Miraflores,Santiago,15074,Customer,100695879,1000,2020-03-15
ACC000970,Empresa Regional Nacional del Chile,970,Hospitality,Enterprise,Av. Brasil 1616,San Isidro,Santiago,15036,Prospect,5351539,10,2021-10-21
ACC000971,Comercial Selva Nacional del Chile,971,Hospitality,SMB,Av. Larco 1419,Concepcion,Concepcion,08001,Prospect,2235445,5,2020-11-27
ACC000972,Empresa Rodriguez Rodriguez S.A.C.,972,Professional Services,SMB,Jr. Puno 560,Concepcion,Concepcion,08001,Partner,8273748,10,2024-03-13
ACC000973,Empresa Fernandez Pacifico S.A.,973,Media & Entertainment,Enterprise,Av. Larco 522,Miraflores,Santiago,15074,Partner,482570886,1000,2023-02-28
ACC000974,Comercial Sanchez Regional Holdings,974,Transport & Logistics,SMB,Jr. de la Union 518,Copiapo,Copiapo,13001,Customer,5639453,10,2020-12-02
ACC000975,Norte Chile E.I.R.L.,975,IT Reseller,Partner,Av. Angamos 1742,Concepcion,Concepcion,08001,Customer,3248654,10,2023-11-22
ACC000976,Inversiones Garcia Sierra E.I.R.L.,976,Education,Public Sector,Av. Primavera 252,Copiapo,Copiapo,13001,Partner,479241262,500,2021-12-07
ACC000977,Grupo Continental Garcia Chile,977,Telecommunications,Partner,Calle Las Begonias 567,Valparaiso,Valparaiso,04001,Prospect,4373985,100,2023-01-13
ACC000978,Empresa Martinez Sol Group,978,Transport & Logistics,SMB,Av. El Sol 1879,Copiapo,Copiapo,13001,Customer,2225741,100,2023-04-17
ACC000979,Servicios Continental Central S.R.L.,979,Technology,Enterprise,Jr. Concepcion 851,San Borja,Santiago,15037,Customer,3989479,10,2020-07-06
ACC000980,Servicios Norte Sanchez S.A.,980,IT Reseller,Partner,Jr. de la Union 1887,Tacna,Tacna,23001,Partner,30007030,100,2023-09-23
ACC000981,Andina Martinez S.A.,981,Healthcare,Enterprise,Av. Benavides 1016,Surco,Santiago,15038,Customer,172375857,5000,2021-10-11
ACC000982,Grupo Norte Gonzalez S.A.,982,Financial Services,SMB,Av. Valparaiso 104,Puno,Puno,21001,Prospect,8322404,25,2023-11-04
ACC000983,Torres Inca S.A.,983,Construction,SMB,Av. El Sol 950,Tacna,Tacna,23001,Partner,305537124,500,2022-02-22
ACC000984,Empresa Sierra Nacional Holdings,984,IT Reseller,Partner,Av. Primavera 179,Copiapo,Copiapo,13001,Customer,181336081,250,2022-01-25
ACC000985,Comercial Rodriguez Norte S.A.,985,Legal Services,Enterprise,Av. Larco 1141,Miraflores,Santiago,15074,Customer,4699873,5,2023-03-17
ACC000986,Central Continental E.I.R.L.,986,IT Reseller,Partner,Av. La Encalada 1713,Surco,Santiago,15038,Partner,2435216,250,2023-12-31
ACC000987,Sanchez Torres Holdings,987,Education,Enterprise,Av. La Marina 1154,Concepcion,Concepcion,08001,Customer,94352233,500,2024-10-22
ACC000988,Empresa Continental Andina Holdings,988,Telecommunications,Partner,Av. El Sol 1293,San Isidro,Santiago,15036,Partner,392693560,1000,2022-11-23
ACC000989,Inversiones Gonzalez Chile S.R.L.,989,Local Government,Public Sector,Calle Las Begonias 1707,Vina del Mar,Vina del Mar,07001,Customer,1508761,10,2022-06-27
ACC000990,Torres Chile Group,990,Insurance,Enterprise,Jr. de la Union 1226,Copiapo,Copiapo,13001,Customer,188315909,2500,2023-03-09
ACC000991,Andina Continental Group,991,Healthcare,SMB,Jr. Concepcion 1565,Cayma,Valparaiso,04006,Partner,42552087,10,2024-04-19
ACC000992,Rodriguez Norte E.I.R.L.,992,Manufacturing,SMB,Av. La Marina 299,Santiago,Santiago,15001,Customer,6463773,25,2020-12-30
ACC000993,Servicios Central Sanchez S.A.C.,993,MSP,Partner,Paseo de la Republica 486,Cayma,Valparaiso,04006,Customer,7475236,25,2020-07-08
ACC000994,Servicios Sanchez Garcia E.I.R.L.,994,Insurance,Enterprise,Av. Primavera 850,Copiapo,Copiapo,13001,Prospect,88593068,5000,2023-03-10
ACC000995,Empresa Sierra Selva E.I.R.L.,995,Retail,SMB,Av. El Sol 1785,Concepcion,Concepcion,08001,Customer,143627506,500,2022-08-15
ACC000996,Industrias Selva Martinez Holdings,996,Financial Services,Enterprise,Av. El Sol 1833,San Borja,Santiago,15037,Customer,6345868,100,2022-02-12
ACC000997,Grupo Lopez Sur Holdings,997,Telecommunications,Partner,Av. La Encalada 1472,Surco,Santiago,15038,Customer,185749316,10000,2020-07-24
ACC000998,Corporacion Sanchez Central Group,998,Hospitality,SMB,Av. Angamos 1077,Tacna,Tacna,23001,Prospect,9763092,50,2024-02-05
ACC000999,Inversiones Sierra Lopez S.A.,999,Retail,Enterprise,Av. Benavides 948,Antofagasta,Antofagasta,14001,Customer,8605390,5,2022-05-12
ACC001000,Sur Regional del Chile,1000,Real Estate,SMB,Av. Angamos 161,Concepcion,Concepcion,08001,Partner,111548551,5000,2024-03-19
