opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP00001417,1417.0,ACC000059,Auna Fibra Optica Migracion de Red,Discovery,190659.61,19.3,2024-10-09,2024-01-21,Llamada Directa,Upgrade,6400.0
OPP00001418,1418.0,ACC000651,Empresas Enterprise 5000 Mbps Corporativo - Essalud,Closed Won,428231.35,100.0,2022-03-02,2021-12-28,Referencia Cliente,Upgrade,
OPP00001419,1419.0,ACC000561,Osinergmin Fibra Optica Transformacion Digital,Discovery,349674.55,22.8,2022-11-29,2022-01-20,Partner,Nuevo Cliente,
OPP00001420,1420.0,ACC000373,Sedalib Infraestructura,Closed Won,49952.49,100.0,2022-03-01,2021-10-26,Evento,Renovacion,
OPP00001421,1421.0,ACC000395,Proyecto Fibra Corporativa Primax,Negotiation,114690.81,74.2,2023-09-19,2022-12-23,Redes Sociales,Nuevo Cliente,33871.0
OPP00001422,1422.0,ACC000054,Cloud Backup Empresarial - Graña y Montero,Prospecting,345502.65,17.4,2024-04-01,2023-08-02,Evento,Cross-Sell,36569.0
OPP00001423,1423.0,ACC000180,Hospital Loayza Red Privada,Closed Lost,294641.62,0.0,2024-04-27,2021-11-15,Evento,Upgrade,
OPP00001424,1424.0,ACC000821,Ministerio de Salud Fibra Optica Despliegue,Proposal,214885.91,62.9,2022-12-27,2022-10-03,Redes Sociales,Expansion,48498.0
OPP00001425,1425.0,ACC000377,Soporte Empresarial 24/7 Corporativo - Maestro,Closed Won,235740.39,100.0,2024-07-19,2022-01-09,Llamada Directa,Expansion,
OPP00001426,1426.0,ACC000949,WOM TvGo + L1MAX - Caja Rancagua,Closed Won,39133.59,100.0,2025-06-20,2025-01-09,Evento,Expansion,25435.0
OPP00001427,1427.0,ACC000355,Soporte Empresarial 24/7 Corporativo - Repsol Chile,Negotiation,257866.83,61.2,2024-12-09,2024-07-10,Telemarketing,Renovacion,18328.0
OPP00001428,1428.0,ACC000959,IP Publica Fija - Universidad de Santiago,Discovery,313820.82,22.4,2022-11-05,2022-11-21,Llamada Directa,Renovacion,42953.0
OPP00001429,1429.0,ACC000037,Minsur Solucion Empresarial,Discovery,472334.68,11.2,2022-08-26,2021-12-04,Redes Sociales,Nuevo Cliente,
OPP00001430,1430.0,ACC000806,Proyecto Empresas Enterprise 5000 Mbps Caja Rancagua,Closed Lost,465126.56,0.0,2025-04-22,2025-03-04,Partner,Nuevo Cliente,21494.0
OPP00001431,1431.0,ACC000995,Telefonica del Chile - Duo 5000 Mbps + WOM TvGo + L1MAX Transformacion Digital,Closed Lost,58695.12,0.0,2024-12-29,2024-12-10,Partner,Cross-Sell,39193.0
OPP00001432,1432.0,ACC000433,Metro - Enlace Dedicado 100 Mbps Expansion Fibra,Proposal,296822.7,41.9,2025-11-21,2022-01-02,Redes Sociales,Upgrade,
OPP00001433,1433.0,ACC000763,JW Marriott Santiago - Enlace Dedicado 1 Gbps Seguridad de Red,Discovery,121893.84,21.5,2024-12-01,2024-08-18,Referencia Cliente,Nuevo Cliente,7763.0
OPP00001434,1434.0,ACC000960,Solucion Empresarial Internet Hogar 2500 Mbps - Sky Airline,Closed Won,477727.59,100.0,2022-07-16,2022-04-10,Evento,Nuevo Cliente,45621.0
OPP00001435,1435.0,ACC000604,SBS Fibra Optica Solucion Empresarial,Closed Won,86040.72,100.0,2023-03-15,2022-09-08,Referencia Cliente,Renovacion,28881.0
OPP00001436,1436.0,ACC000817,Movistar Chile - Internet Hogar 500 Mbps Migracion de Red,Closed Won,87231.36,100.0,2025-09-05,2022-01-05,Evento,Expansion,
OPP00001437,1437.0,ACC000779,Internet Hogar 1500 Mbps - Sedapal,Closed Won,309596.31,100.0,2024-04-20,2023-06-17,Evento,Expansion,25541.0
OPP00001438,1438.0,ACC000186,Proyecto Internet Hogar 2500 Mbps Casa Andina,Closed Won,65206.33,100.0,2023-09-10,2023-07-04,WhatsApp,Renovacion,21207.0
OPP00001439,1439.0,ACC000452,Proyecto Soporte Empresarial 24/7 Petroperu,Negotiation,37428.12,76.5,2025-01-24,2024-07-08,WhatsApp,Upgrade,7602.0
OPP00001440,1440.0,ACC000582,Ministerio de Educacion - Duo 2500 Mbps + WOM TvGo + L1MAX Red Privada,Negotiation,467819.66,57.0,2025-02-19,2022-01-23,Evento,Expansion,
OPP00001441,1441.0,ACC000405,Empresas Enterprise 5000 Mbps Corporativo - Caja Rancagua,Closed Won,425002.05,100.0,2024-10-09,2021-12-06,Referencia Cliente,Expansion,
OPP00001442,1442.0,ACC000122,Proyecto Duo 5000 Mbps + WOM TvGo + L1MAX Gloria,Closed Lost,44262.04,0.0,2023-11-08,2021-11-01,Evento,Upgrade,
OPP00001443,1443.0,ACC000789,Hotel Libertador - Seguridad Perimetral UTM Conectividad Corporativa,Negotiation,184429.85,74.5,2023-10-09,2022-01-23,Web,Expansion,
OPP00001444,1444.0,ACC000825,Laive Fibra Optica Red Privada,Closed Won,491469.89,100.0,2022-03-15,2021-12-12,Web,Nuevo Cliente,
OPP00001445,1445.0,ACC000699,Enlace Dedicado 1 Gbps Corporativo - Tottus,Qualification,244150.52,24.2,2025-03-31,2024-06-09,Llamada Directa,Upgrade,15650.0
OPP00001446,1446.0,ACC000437,Expansion Fibra Fibra Corporativa - BCP,Closed Won,446364.6,100.0,2023-03-16,2022-12-23,WhatsApp,Cross-Sell,36864.0
OPP00001447,1447.0,ACC000887,Proyecto Empresas Enterprise Plus Simetrico Buenaventura,Closed Won,347318.24,100.0,2023-07-04,2023-06-01,Redes Sociales,Cross-Sell,28242.0
OPP00001448,1448.0,ACC000638,WOM TvGo Premium - Gobierno Regional de Temuco,Closed Won,316805.81,100.0,2025-01-13,2022-02-08,WhatsApp,Expansion,
OPP00001449,1449.0,ACC000168,Boticas BTL Upgrade Velocidad,Closed Lost,436222.2,0.0,2025-04-11,2025-04-03,Redes Sociales,Nuevo Cliente,30742.0
OPP00001450,1450.0,ACC000302,Hospital Rebagliati - Cloud Backup Empresarial Infraestructura,Negotiation,9226.07,72.5,2025-08-05,2022-02-09,Redes Sociales,Expansion,
OPP00001451,1451.0,ACC000993,Country Club Santiago Implementacion,Closed Lost,436301.19,0.0,2022-12-17,2023-01-04,Web,Upgrade,45929.0
OPP00001452,1452.0,ACC000551,Natura Chile Migracion de Red,Closed Lost,367435.78,0.0,2025-04-06,2025-04-07,Referencia Cliente,Cross-Sell,31608.0
OPP00001453,1453.0,ACC000597,UTEC Fibra Optica Seguridad de Red,Closed Lost,345003.22,0.0,2023-07-14,2023-05-15,Telemarketing,Cross-Sell,17878.0
OPP00001454,1454.0,ACC000448,SMV - Empresas Enterprise 5000 Mbps Migracion de Red,Closed Won,385277.19,100.0,2022-12-02,2021-12-24,Partner,Nuevo Cliente,
OPP00001455,1455.0,ACC000883,Proyecto Internet Hogar 1500 Mbps Municipalidad de Santiago,Closed Lost,332883.78,0.0,2025-10-20,2025-06-04,Referencia Cliente,Renovacion,811.0
OPP00001456,1456.0,ACC000409,Sky Airline - Internet Hogar 5000 Mbps Seguridad de Red,Closed Won,470814.89,100.0,2024-02-04,2022-03-03,Evento,Renovacion,
OPP00001457,1457.0,ACC000136,Repsol Chile Conectividad Corporativa,Prospecting,496141.6,6.7,2025-08-04,2024-11-01,Evento,Expansion,36211.0
OPP00001458,1458.0,ACC000194,Luz del Sur Fibra Optica Instalacion Fibra,Negotiation,43689.32,53.8,2024-03-18,2022-01-19,Redes Sociales,Expansion,
OPP00001459,1459.0,ACC000727,Internet Hogar 1500 Mbps Corporativo - Latam Airlines Chile,Closed Won,431662.4,100.0,2023-04-19,2022-02-02,Web,Expansion,
OPP00001460,1460.0,ACC000484,WiFi 6 Router Upgrade Corporativo - Petroperu,Closed Lost,466774.18,0.0,2025-12-12,2022-02-25,WhatsApp,Cross-Sell,
OPP00001461,1461.0,ACC000131,Westin Santiago Infraestructura,Discovery,13564.12,28.2,2025-01-26,2022-03-06,WhatsApp,Expansion,
OPP00001462,1462.0,ACC000523,Saga Falabella - VPN Segura Corporativa Upgrade Velocidad,Proposal,332216.57,50.7,2024-11-03,2021-11-09,Web,Expansion,
OPP00001463,1463.0,ACC000688,Conectividad Corporativa Fibra Corporativa - Casa Andina,Proposal,160500.17,44.3,2023-03-15,2021-10-31,Partner,Nuevo Cliente,
OPP00001464,1464.0,ACC000568,Proyecto WOM TvGo Premium Entel Chile,Closed Won,118847.12,100.0,2024-02-10,2021-12-05,Telemarketing,Cross-Sell,
OPP00001465,1465.0,ACC000477,Seguridad de Red Cloud Backup Empresarial - Clinica Internacional,Proposal,174322.51,52.1,2022-05-31,2022-04-23,Evento,Nuevo Cliente,11902.0
OPP00001466,1466.0,ACC000736,Buenaventura - Enlace Dedicado 100 Mbps Despliegue,Discovery,397818.58,13.2,2022-11-07,2022-07-05,Web,Cross-Sell,10384.0
OPP00001467,1467.0,ACC000062,Proyecto Duo 500 Mbps + WOM TvGo Claro Chile,Negotiation,126025.99,67.1,2024-04-29,2022-01-03,Llamada Directa,Nuevo Cliente,
OPP00001468,1468.0,ACC000966,Infraestructura Cloud Backup Empresarial - Petroperu,Closed Won,355802.78,100.0,2024-11-29,2024-10-11,Web,Expansion,16239.0
OPP00001469,1469.0,ACC000850,Hochschild Mining Fibra Optica Transformacion Digital,Closed Won,452754.97,100.0,2022-10-27,2022-11-09,Evento,Expansion,22236.0
OPP00001470,1470.0,ACC000576,Cosapi Transformacion Digital,Negotiation,142053.69,74.0,2024-04-25,2024-01-23,Partner,Expansion,41536.0
OPP00001471,1471.0,ACC000081,Graña y Montero Fibra Optica Expansion Fibra,Discovery,421644.84,21.2,2022-06-10,2022-04-25,Evento,Upgrade,24905.0
OPP00001472,1472.0,ACC000314,Backus Fibra Optica Red Privada,Negotiation,42888.03,59.2,2023-01-27,2022-11-18,Web,Expansion,20531.0
OPP00001473,1473.0,ACC000786,America Movil Chile Infraestructura,Closed Won,69393.14,100.0,2023-01-09,2022-08-24,Redes Sociales,Cross-Sell,43476.0
OPP00001474,1474.0,ACC000217,Gobierno Regional de Copiapo Fibra Optica Transformacion Digital,Closed Won,300718.56,100.0,2023-05-06,2021-11-05,Referencia Cliente,Expansion,
OPP00001475,1475.0,ACC000430,Empresas Enterprise 5000 Mbps Corporativo - Ripley,Closed Won,380423.82,100.0,2024-07-19,2021-11-27,Redes Sociales,Renovacion,
OPP00001476,1476.0,ACC000008,Proyecto Empresas Enterprise Plus Simetrico Inkafarma,Negotiation,108473.82,65.2,2024-01-03,2022-02-22,WhatsApp,Expansion,
OPP00001477,1477.0,ACC000812,Essalud - WiFi 6 Router Upgrade Red Privada,Negotiation,231758.57,73.2,2022-07-25,2022-03-11,Partner,Renovacion,
OPP00001478,1478.0,ACC000021,Infraestructura Fibra Corporativa - Enel Chile,Closed Lost,263317.06,0.0,2023-02-19,2022-09-10,WhatsApp,Upgrade,7071.0
OPP00001479,1479.0,ACC000544,Proyecto Enlace Dedicado 500 Mbps Interbank,Qualification,257664.84,45.5,2022-10-22,2022-03-12,Redes Sociales,Cross-Sell,
OPP00001480,1480.0,ACC000706,Yanbal Instalacion Fibra,Closed Lost,104924.83,0.0,2024-01-01,2023-07-04,Redes Sociales,Nuevo Cliente,48631.0
OPP00001481,1481.0,ACC000802,Caja Temuco Red Privada,Closed Won,6661.03,100.0,2023-02-03,2022-09-19,Web,Expansion,46503.0
OPP00001482,1482.0,ACC000753,Indecopi Seguridad de Red,Prospecting,149841.2,5.2,2024-05-28,2021-11-24,Redes Sociales,Expansion,
OPP00001483,1483.0,ACC000073,Clinica Delgado Red Privada,Closed Won,449499.28,100.0,2023-04-15,2022-07-06,Redes Sociales,Upgrade,38847.0
OPP00001484,1484.0,ACC000408,Infraestructura Internet Hogar 1500 Mbps - Indecopi,Qualification,135066.63,45.6,2024-03-21,2023-08-03,Referencia Cliente,Renovacion,12211.0
OPP00001485,1485.0,ACC000235,Duo 2500 Mbps + WOM TvGo + L1MAX - Electro Centro,Qualification,495769.93,21.5,2023-02-16,2022-03-05,WhatsApp,Nuevo Cliente,
OPP00001486,1486.0,ACC000528,Proyecto Empresas Enterprise Plus Simetrico Saga Falabella,Closed Won,228324.53,100.0,2022-05-05,2022-05-21,Llamada Directa,Renovacion,16735.0
OPP00001487,1487.0,ACC000360,Fibra Corporativa Corporativo - EPS Grau,Negotiation,417411.88,77.2,2023-12-22,2022-01-11,Partner,Upgrade,
OPP00001488,1488.0,ACC000718,Proyecto Duo 5000 Mbps + WOM TvGo + L1MAX Telefonica del Chile,Discovery,93402.56,20.9,2022-04-18,2022-04-21,WhatsApp,Cross-Sell,33315.0
OPP00001489,1489.0,ACC000885,Enlace Dedicado 100 Mbps Corporativo - Petroperu,Closed Lost,112364.82,0.0,2022-11-09,2022-10-11,Referencia Cliente,Nuevo Cliente,35297.0
OPP00001490,1490.0,ACC000524,Gobierno Regional de Copiapo Fibra Optica Implementacion,Closed Lost,439168.87,0.0,2024-04-05,2023-06-25,Web,Renovacion,2559.0
OPP00001491,1491.0,ACC000558,Unique - Internet Hogar 1500 Mbps Proyecto TV Digital,Closed Won,294553.26,100.0,2025-06-22,2024-08-28,Web,Cross-Sell,3936.0
OPP00001492,1492.0,ACC000890,Fibra Corporativa - Sedapal,Negotiation,30819.19,56.5,2022-05-31,2022-06-14,Partner,Cross-Sell,904.0
OPP00001493,1493.0,ACC000134,Clinica Delgado Infraestructura,Closed Won,377726.21,100.0,2024-04-09,2022-01-08,Referencia Cliente,Renovacion,
OPP00001494,1494.0,ACC000764,Mesh WiFi System Corporativo - Viva Airlines,Negotiation,268910.1,57.7,2022-10-16,2022-08-10,Web,Upgrade,3700.0
OPP00001495,1495.0,ACC000610,Essalud Fibra Optica Red Privada,Closed Won,439555.53,100.0,2022-02-28,2022-01-11,WhatsApp,Upgrade,
OPP00001496,1496.0,ACC000070,Proyecto Soporte Empresarial 24/7 SMV,Closed Won,35112.45,100.0,2025-11-01,2021-11-11,Redes Sociales,Expansion,
OPP00001497,1497.0,ACC000537,Casa Andina Infraestructura,Closed Won,390147.54,100.0,2023-10-01,2023-04-23,WhatsApp,Expansion,24566.0
OPP00001498,1498.0,ACC000033,Infraestructura Seguridad Perimetral UTM - UTEC,Closed Won,320325.4,100.0,2023-09-04,2021-12-30,Web,Cross-Sell,
OPP00001499,1499.0,ACC000726,Enlace Dedicado 1 Gbps - Municipalidad de Valparaiso,Qualification,301258.34,23.8,2024-03-15,2024-04-03,Partner,Upgrade,19683.0
OPP00001500,1500.0,ACC000518,Proyecto Duo 1500 Mbps + WOM TvGo + L1MAX Banco de la Nacion,Qualification,315167.09,24.2,2025-04-19,2025-02-20,Telemarketing,Cross-Sell,34990.0
OPP00001501,1501.0,ACC000220,Caja Valparaiso - Internet Hogar 5000 Mbps Proyecto TV Digital,Closed Won,102565.09,100.0,2025-07-19,2022-01-08,Llamada Directa,Cross-Sell,
OPP00001502,1502.0,ACC000668,Auna Transformacion Digital,Negotiation,376616.48,74.7,2022-09-11,2022-09-22,Llamada Directa,Nuevo Cliente,36866.0
OPP00001503,1503.0,ACC000106,Duo 1500 Mbps + WOM TvGo + L1MAX - Clinica Delgado,Closed Won,78144.62,100.0,2024-10-20,2024-03-25,Redes Sociales,Renovacion,20901.0
OPP00001504,1504.0,ACC000202,Essalud Solucion Empresarial,Closed Won,139474.84,100.0,2023-05-21,2022-12-08,Redes Sociales,Nuevo Cliente,28574.0
OPP00001505,1505.0,ACC000068,Proyecto Internet Hogar 1500 Mbps Minsur,Closed Won,44414.77,100.0,2022-06-16,2022-04-21,Evento,Cross-Sell,35550.0
OPP00001506,1506.0,ACC000425,Proyecto Internet Hogar 1500 Mbps Cosapi,Proposal,191815.05,56.2,2022-11-22,2022-06-07,Redes Sociales,Cross-Sell,6027.0
OPP00001507,1507.0,ACC000696,Fibra Corporativa Corporativo - Mifarma,Discovery,422164.28,15.7,2022-06-29,2022-05-12,Evento,Nuevo Cliente,36541.0
OPP00001508,1508.0,ACC000923,WiFi 6 Router Upgrade - Aje Group,Closed Won,465830.09,100.0,2024-12-25,2024-03-23,Web,Expansion,16713.0
OPP00001509,1509.0,ACC000067,Luz del Sur Despliegue,Closed Won,48463.72,100.0,2024-01-30,2022-02-21,Llamada Directa,Expansion,
OPP00001510,1510.0,ACC000213,Duo 1500 Mbps + WOM TvGo + L1MAX Corporativo - Caja Sullana,Negotiation,210657.87,57.4,2023-09-28,2023-07-12,Web,Nuevo Cliente,30007.0
OPP00001511,1511.0,ACC000620,Proyecto WOM TvGo Premium Entel Chile,Negotiation,398536.39,65.3,2026-01-18,2021-12-13,WhatsApp,Renovacion,
OPP00001512,1512.0,ACC000856,Proyecto TV Digital WOM TvGo + L1MAX - Plaza Vea,Closed Won,468884.77,100.0,2022-12-28,2022-11-26,Partner,Expansion,1657.0
OPP00001513,1513.0,ACC000853,Expansion Fibra Duo 5000 Mbps + WOM TvGo + L1MAX - Ministerio de Salud,Proposal,234842.69,54.7,2023-04-20,2022-09-30,Llamada Directa,Upgrade,8150.0
OPP00001514,1514.0,ACC000782,Buenaventura Despliegue,Closed Lost,481558.41,0.0,2022-09-25,2022-08-24,Evento,Upgrade,29800.0
OPP00001515,1515.0,ACC000548,Luz del Sur - Seguridad Perimetral UTM Conectividad Corporativa,Closed Lost,458187.27,0.0,2022-05-01,2022-04-10,Partner,Renovacion,43479.0
OPP00001516,1516.0,ACC000952,WOM TvGo + L1MAX - America Movil Chile,Closed Lost,56821.24,0.0,2023-01-07,2022-12-16,WhatsApp,Renovacion,18450.0
OPP00001517,1517.0,ACC000300,Backus - Internet Hogar 5000 Mbps Red Privada,Closed Won,289244.08,100.0,2025-02-27,2024-07-07,Evento,Nuevo Cliente,46109.0
OPP00001518,1518.0,ACC000701,Proyecto Duo 5000 Mbps + WOM TvGo + L1MAX Country Club Santiago,Prospecting,442102.53,19.5,2022-05-21,2022-01-22,Redes Sociales,Expansion,
OPP00001519,1519.0,ACC000482,Instalacion Fibra Duo 5000 Mbps + WOM TvGo + L1MAX - Municipalidad de Valparaiso,Closed Won,314821.53,100.0,2022-04-29,2022-01-08,Web,Renovacion,
OPP00001520,1520.0,ACC000836,Ripley - Enlace Dedicado 100 Mbps Seguridad de Red,Proposal,322402.31,48.7,2024-01-18,2022-01-07,Partner,Upgrade,
OPP00001521,1521.0,ACC000671,Transformacion Digital Empresas Professional 1500 Mbps - Hospital Rebagliati,Closed Lost,20839.17,0.0,2024-06-18,2024-06-07,Redes Sociales,Cross-Sell,12344.0
OPP00001522,1522.0,ACC000178,Transformacion Digital Internet Hogar 500 Mbps - Osinergmin,Closed Won,247932.99,100.0,2023-05-14,2022-03-29,Referencia Cliente,Expansion,
OPP00001523,1523.0,ACC000321,Petroperu - WOM TvGo Premium Seguridad de Red,Proposal,41717.84,60.2,2023-11-04,2021-12-19,Redes Sociales,Renovacion,
OPP00001524,1524.0,ACC000773,Buenaventura Fibra Optica Instalacion Fibra,Discovery,467990.94,27.7,2024-02-09,2021-12-22,Telemarketing,Renovacion,
OPP00001525,1525.0,ACC000562,Duo 2500 Mbps + WOM TvGo + L1MAX - Petroperu,Closed Won,280494.43,100.0,2024-11-21,2022-03-13,Redes Sociales,Nuevo Cliente,
OPP00001526,1526.0,ACC000991,Proyecto Internet Hogar 5000 Mbps Osinergmin,Negotiation,494064.66,51.1,2025-05-29,2021-12-01,Referencia Cliente,Renovacion,
OPP00001527,1527.0,ACC000732,WOM TvGo + L1MAX - Cosapi,Discovery,218270.62,20.4,2023-10-17,2023-08-25,Web,Nuevo Cliente,8104.0
OPP00001528,1528.0,ACC000461,Duo 2500 Mbps + WOM TvGo + L1MAX Corporativo - Cosapi,Closed Lost,453740.35,0.0,2023-10-19,2023-02-18,WhatsApp,Cross-Sell,10029.0
OPP00001529,1529.0,ACC000024,Duo 2500 Mbps + WOM TvGo + L1MAX Corporativo - Bitel,Closed Won,178352.41,100.0,2023-07-14,2022-02-22,Referencia Cliente,Nuevo Cliente,
OPP00001530,1530.0,ACC000164,Internet Hogar 5000 Mbps Corporativo - Enel Chile,Prospecting,32671.25,7.8,2025-07-14,2022-01-23,Telemarketing,Expansion,
OPP00001531,1531.0,ACC000441,Osiptel - Cloud Backup Empresarial Infraestructura,Discovery,170443.85,12.2,2023-01-23,2022-10-14,Referencia Cliente,Renovacion,32741.0
OPP00001532,1532.0,ACC000970,SBS Fibra Optica Migracion de Red,Proposal,184025.83,42.1,2022-04-08,2021-12-25,WhatsApp,Renovacion,
OPP00001533,1533.0,ACC000113,Cineplanet Fibra Optica Instalacion Fibra,Discovery,188352.57,11.7,2025-12-14,2025-10-29,WhatsApp,Expansion,19693.0
OPP00001534,1534.0,ACC000044,Empresas Enterprise 5000 Mbps - Plaza Vea,Closed Lost,143382.54,0.0,2022-10-26,2022-10-25,WhatsApp,Cross-Sell,10330.0
OPP00001535,1535.0,ACC000347,Upgrade Velocidad Internet Hogar 1500 Mbps - Sunarp,Closed Won,448728.48,100.0,2025-08-23,2025-03-31,Redes Sociales,Nuevo Cliente,32926.0
OPP00001536,1536.0,ACC000389,WOM TvGo + L1MAX Corporativo - JW Marriott Santiago,Closed Won,16381.39,100.0,2025-01-22,2024-09-29,Redes Sociales,Nuevo Cliente,47763.0
OPP00001537,1537.0,ACC000470,Claro Chile - Duo 5000 Mbps + WOM TvGo + L1MAX Implementacion,Closed Won,400032.34,100.0,2023-07-06,2023-06-27,Evento,Cross-Sell,28508.0
OPP00001538,1538.0,ACC000799,Movistar Chile - Enlace Dedicado 1 Gbps Red Privada,Qualification,220546.72,35.5,2023-09-04,2022-02-02,Web,Cross-Sell,
OPP00001539,1539.0,ACC000318,Unique Fibra Optica Instalacion Fibra,Closed Lost,445329.38,0.0,2023-09-01,2021-11-11,Redes Sociales,Nuevo Cliente,
OPP00001540,1540.0,ACC000151,BCP Fibra Optica Transformacion Digital,Closed Won,45892.29,100.0,2026-02-08,2025-07-21,Partner,Expansion,47652.0
OPP00001541,1541.0,ACC000346,VPN Segura Corporativa Corporativo - Caja Sullana,Proposal,38992.74,46.7,2023-04-11,2022-03-19,WhatsApp,Expansion,
OPP00001542,1542.0,ACC000134,Caja Valparaiso Fibra Optica Conectividad Corporativa,Proposal,71727.87,66.2,2022-10-11,2022-08-06,WhatsApp,Cross-Sell,18122.0
OPP00001543,1543.0,ACC000577,Internet Hogar 2500 Mbps - Repsol Chile,Qualification,231389.68,42.6,2025-09-17,2022-01-22,Llamada Directa,Expansion,
OPP00001544,1544.0,ACC000327,Seguridad de Red Empresas Business 2500 Mbps - Municipalidad de Valparaiso,Negotiation,162167.84,70.7,2023-09-21,2022-12-11,Llamada Directa,Cross-Sell,33309.0
OPP00001545,1545.0,ACC000700,Mesh WiFi System Corporativo - Cerro Verde,Closed Lost,339228.67,0.0,2023-05-02,2022-11-06,Partner,Nuevo Cliente,27461.0
OPP00001546,1546.0,ACC000283,Enlace Dedicado 1 Gbps Corporativo - Natura Chile,Closed Lost,428440.84,0.0,2025-03-02,2024-11-10,Partner,Upgrade,28819.0
OPP00001547,1547.0,ACC000307,UVK Multicines Instalacion Fibra,Closed Won,464976.77,100.0,2022-07-11,2022-02-13,WhatsApp,Nuevo Cliente,
OPP00001548,1548.0,ACC000774,Sodimac Fibra Optica Expansion Fibra,Closed Won,133243.36,100.0,2023-10-08,2021-11-11,Redes Sociales,Cross-Sell,
OPP00001549,1549.0,ACC000121,Seguridad de Red Enlace Dedicado 100 Mbps - Electro Centro,Qualification,108971.28,31.4,2024-04-17,2022-01-17,Evento,Expansion,
OPP00001550,1550.0,ACC000258,Las Bambas Fibra Optica Upgrade Velocidad,Closed Won,51334.05,100.0,2022-12-01,2021-12-07,Evento,Cross-Sell,
OPP00001551,1551.0,ACC000561,VPN Segura Corporativa - Belcorp,Closed Won,315571.37,100.0,2024-09-02,2024-02-17,Llamada Directa,Nuevo Cliente,6500.0
OPP00001552,1552.0,ACC000439,WOM TvGo + L1MAX - Promart,Proposal,327770.12,63.5,2024-02-21,2023-06-28,Redes Sociales,Cross-Sell,17878.0
OPP00001553,1553.0,ACC000515,Proyecto Internet Hogar 1500 Mbps JW Marriott Santiago,Proposal,51523.21,67.4,2022-12-10,2021-10-19,Partner,Renovacion,
OPP00001554,1554.0,ACC000397,Enlace Dedicado 100 Mbps - Sedapal,Closed Won,41416.06,100.0,2022-07-21,2022-05-20,Partner,Expansion,43884.0
OPP00001555,1555.0,ACC000485,SBS Fibra Optica Expansion Fibra,Closed Lost,206544.36,0.0,2022-03-05,2022-01-22,Llamada Directa,Cross-Sell,
OPP00001556,1556.0,ACC000783,UPN - VPN Segura Corporativa Despliegue,Closed Lost,261004.69,0.0,2026-01-12,2021-12-29,Web,Nuevo Cliente,
OPP00001557,1557.0,ACC000613,Promart Transformacion Digital,Proposal,442443.08,52.2,2023-01-15,2022-03-24,Redes Sociales,Cross-Sell,
OPP00001558,1558.0,ACC000061,Duo 1500 Mbps + WOM TvGo + L1MAX Corporativo - Country Club Santiago,Closed Lost,389603.93,0.0,2023-01-18,2022-10-12,Llamada Directa,Upgrade,42282.0
OPP00001559,1559.0,ACC000191,Ripley Expansion Fibra,Closed Won,450789.24,100.0,2025-12-30,2025-12-20,WhatsApp,Cross-Sell,25217.0
